Acni_8961	BJBX01008961.1
Acni_29138	BJBX01029138.1
Acni_12329	BJBX01012329.1
Acni_5519	BJBX01005519.1
Acni_38437	BJBX01038437.1
Acni_16787	BJBX01016787.1
Acni_41586	BJBX01041586.1
Acni_23992	BJBX01023992.1
Acni_3253	BJBX01003253.1
Acni_22466	BJBX01022466.1
Acni_26131	BJBX01026131.1
Acni_17502	BJBX01017502.1
Acni_28906	BJBX01028906.1
Acni_3717	BJBX01003717.1
Acni_44132	BJBX01044132.1
Acni_12931	BJBX01012931.1
Acni_35762	BJBX01035762.1
Acni_18611	BJBX01018611.1
Acni_24043	BJBX01024043.1
Acni_15215	BJBX01015215.1
Acni_18654	BJBX01018654.1
Acni_18158	BJBX01018158.1
Acni_41930	BJBX01041930.1
Acni_42832	BJBX01042832.1
Acni_18989	BJBX01018989.1
Acni_10908	BJBX01010908.1
Acni_37041	BJBX01037041.1
Acni_8240	BJBX01008240.1
Acni_2053	BJBX01002053.1
Acni_40088	BJBX01040088.1
Acni_18125	BJBX01018125.1
Acni_35377	BJBX01035377.1
Acni_37691	BJBX01037691.1
Acni_39880	BJBX01039880.1
Acni_37304	BJBX01037304.1
Acni_19263	BJBX01019263.1
Acni_19449	BJBX01019449.1
Acni_42316	BJBX01042316.1
Acni_35044	BJBX01035044.1
Acni_17562	BJBX01017562.1
Acni_22446	BJBX01022446.1
Acni_20533	BJBX01020533.1
Acni_39532	BJBX01039532.1
Acni_31993	BJBX01031993.1
Acni_31471	BJBX01031471.1
Acni_29543	BJBX01029543.1
Acni_28371	BJBX01028371.1
Acni_16811	BJBX01016811.1
Acni_22831	BJBX01022831.1
Acni_36056	BJBX01036056.1
Acni_33489	BJBX01033489.1
Acni_1932	BJBX01001932.1
Acni_6509	BJBX01006509.1
Acni_23062	BJBX01023062.1
Acni_30287	BJBX01030287.1
Acni_5958	BJBX01005958.1
Acni_657	BJBX01000657.1
Acni_24129	BJBX01024129.1
Acni_20697	BJBX01020697.1
Acni_21565	BJBX01021565.1
Acni_4982	BJBX01004982.1
Acni_4113	BJBX01004113.1
Acni_40006	BJBX01040006.1
Acni_34111	BJBX01034111.1
Acni_44033	BJBX01044033.1
Acni_11230	BJBX01011230.1
Acni_32194	BJBX01032194.1
Acni_5082	BJBX01005082.1
Acni_39043	BJBX01039043.1
Acni_42342	BJBX01042342.1
Acni_2324	BJBX01002324.1
Acni_44758	BJBX01044758.1
Acni_5221	BJBX01005221.1
Acni_21181	BJBX01021181.1
Acni_14033	BJBX01014033.1
Acni_13927	BJBX01013927.1
Acni_31789	BJBX01031789.1
Acni_16914	BJBX01016914.1
Acni_23199	BJBX01023199.1
Acni_42237	BJBX01042237.1
Acni_760	BJBX01000760.1
Acni_40561	BJBX01040561.1
Acni_15436	BJBX01015436.1
Acni_36779	BJBX01036779.1
Acni_36715	BJBX01036715.1
Acni_26526	BJBX01026526.1
Acni_16364	BJBX01016364.1
Acni_42791	BJBX01042791.1
Acni_34773	BJBX01034773.1
Acni_44648	BJBX01044648.1
Acni_35469	BJBX01035469.1
Acni_37167	BJBX01037167.1
Acni_42932	BJBX01042932.1
Acni_38283	BJBX01038283.1
Acni_14946	BJBX01014946.1
Acni_28860	BJBX01028860.1
Acni_6595	BJBX01006595.1
Acni_21779	BJBX01021779.1
Acni_10169	BJBX01010169.1
Acni_32073	BJBX01032073.1
Acni_19890	BJBX01019890.1
Acni_3278	BJBX01003278.1
Acni_42855	BJBX01042855.1
Acni_31256	BJBX01031256.1
Acni_23911	BJBX01023911.1
Acni_21614	BJBX01021614.1
Acni_5149	BJBX01005149.1
Acni_40649	BJBX01040649.1
Acni_32822	BJBX01032822.1
Acni_35795	BJBX01035795.1
Acni_38503	BJBX01038503.1
Acni_22967	BJBX01022967.1
Acni_12120	BJBX01012120.1
Acni_29906	BJBX01029906.1
Acni_6770	BJBX01006770.1
Acni_16424	BJBX01016424.1
Acni_5656	BJBX01005656.1
Acni_19422	BJBX01019422.1
Acni_7473	BJBX01007473.1
Acni_1880	BJBX01001880.1
Acni_15914	BJBX01015914.1
Acni_44495	BJBX01044495.1
Acni_38673	BJBX01038673.1
Acni_30089	BJBX01030089.1
Acni_26163	BJBX01026163.1
Acni_39199	BJBX01039199.1
Acni_11394	BJBX01011394.1
Acni_5529	BJBX01005529.1
Acni_7082	BJBX01007082.1
Acni_20121	BJBX01020121.1
Acni_31620	BJBX01031620.1
Acni_28835	BJBX01028835.1
Acni_30061	BJBX01030061.1
Acni_10756	BJBX01010756.1
Acni_29565	BJBX01029565.1
Acni_39290	BJBX01039290.1
Acni_29836	BJBX01029836.1
Acni_22349	BJBX01022349.1
Acni_31330	BJBX01031330.1
Acni_20690	BJBX01020690.1
Acni_28450	BJBX01028450.1
Acni_41200	BJBX01041200.1
Acni_25811	BJBX01025811.1
Acni_36969	BJBX01036969.1
Acni_22130	BJBX01022130.1
Acni_25230	BJBX01025230.1
Acni_35161	BJBX01035161.1
Acni_8969	BJBX01008969.1
Acni_29181	BJBX01029181.1
Acni_29907	BJBX01029907.1
Acni_11122	BJBX01011122.1
Acni_2196	BJBX01002196.1
Acni_6688	BJBX01006688.1
Acni_17144	BJBX01017144.1
Acni_20101	BJBX01020101.1
Acni_37809	BJBX01037809.1
Acni_35873	BJBX01035873.1
Acni_42781	BJBX01042781.1
Acni_36320	BJBX01036320.1
Acni_40773	BJBX01040773.1
Acni_29833	BJBX01029833.1
Acni_18265	BJBX01018265.1
Acni_37348	BJBX01037348.1
Acni_17795	BJBX01017795.1
Acni_42337	BJBX01042337.1
Acni_9168	BJBX01009168.1
Acni_41578	BJBX01041578.1
Acni_7611	BJBX01007611.1
Acni_41601	BJBX01041601.1
Acni_24500	BJBX01024500.1
Acni_14839	BJBX01014839.1
Acni_41235	BJBX01041235.1
Acni_31721	BJBX01031721.1
Acni_24679	BJBX01024679.1
Acni_13063	BJBX01013063.1
Acni_28214	BJBX01028214.1
Acni_42806	BJBX01042806.1
Acni_22083	BJBX01022083.1
Acni_22704	BJBX01022704.1
Acni_37583	BJBX01037583.1
Acni_30861	BJBX01030861.1
Acni_35436	BJBX01035436.1
Acni_11377	BJBX01011377.1
Acni_19952	BJBX01019952.1
Acni_43366	BJBX01043366.1
Acni_19592	BJBX01019592.1
Acni_38794	BJBX01038794.1
Acni_28531	BJBX01028531.1
Acni_905	BJBX01000905.1
Acni_18346	BJBX01018346.1
Acni_13982	BJBX01013982.1
Acni_9510	BJBX01009510.1
Acni_30944	BJBX01030944.1
Acni_5742	BJBX01005742.1
Acni_16880	BJBX01016880.1
Acni_5259	BJBX01005259.1
Acni_6375	BJBX01006375.1
Acni_9728	BJBX01009728.1
Acni_7679	BJBX01007679.1
Acni_28313	BJBX01028313.1
Acni_39982	BJBX01039982.1
Acni_2493	BJBX01002493.1
Acni_39004	BJBX01039004.1
Acni_1029	BJBX01001029.1
Acni_31282	BJBX01031282.1
Acni_34887	BJBX01034887.1
Acni_31665	BJBX01031665.1
Acni_25297	BJBX01025297.1
Acni_43200	BJBX01043200.1
Acni_39822	BJBX01039822.1
Acni_17126	BJBX01017126.1
Acni_42808	BJBX01042808.1
Acni_8947	BJBX01008947.1
Acni_40399	BJBX01040399.1
Acni_36565	BJBX01036565.1
Acni_35978	BJBX01035978.1
Acni_40963	BJBX01040963.1
Acni_32300	BJBX01032300.1
Acni_19796	BJBX01019796.1
Acni_25766	BJBX01025766.1
Acni_1063	BJBX01001063.1
Acni_30147	BJBX01030147.1
Acni_12037	BJBX01012037.1
Acni_39456	BJBX01039456.1
Acni_10086	BJBX01010086.1
Acni_21641	BJBX01021641.1
Acni_27621	BJBX01027621.1
Acni_33266	BJBX01033266.1
Acni_30858	BJBX01030858.1
Acni_27847	BJBX01027847.1
Acni_14724	BJBX01014724.1
Acni_43052	BJBX01043052.1
Acni_23818	BJBX01023818.1
Acni_315	BJBX01000315.1
Acni_19912	BJBX01019912.1
Acni_10727	BJBX01010727.1
Acni_34458	BJBX01034458.1
Acni_28222	BJBX01028222.1
Acni_37477	BJBX01037477.1
Acni_37687	BJBX01037687.1
Acni_37551	BJBX01037551.1
Acni_32069	BJBX01032069.1
Acni_10943	BJBX01010943.1
Acni_42246	BJBX01042246.1
Acni_27017	BJBX01027017.1
Acni_3906	BJBX01003906.1
Acni_36116	BJBX01036116.1
Acni_30183	BJBX01030183.1
Acni_17788	BJBX01017788.1
Acni_10482	BJBX01010482.1
Acni_17887	BJBX01017887.1
Acni_4390	BJBX01004390.1
Acni_35633	BJBX01035633.1
Acni_23932	BJBX01023932.1
Acni_41621	BJBX01041621.1
Acni_28700	BJBX01028700.1
Acni_22091	BJBX01022091.1
Acni_37579	BJBX01037579.1
Acni_19032	BJBX01019032.1
Acni_29009	BJBX01029009.1
Acni_26390	BJBX01026390.1
Acni_3992	BJBX01003992.1
Acni_3019	BJBX01003019.1
Acni_34011	BJBX01034011.1
Acni_10573	BJBX01010573.1
Acni_40106	BJBX01040106.1
Acni_3722	BJBX01003722.1
Acni_4875	BJBX01004875.1
Acni_42212	BJBX01042212.1
Acni_27487	BJBX01027487.1
Acni_17205	BJBX01017205.1
Acni_2323	BJBX01002323.1
Acni_41712	BJBX01041712.1
Acni_41214	BJBX01041214.1
Acni_31895	BJBX01031895.1
Acni_43224	BJBX01043224.1
Acni_27631	BJBX01027631.1
Acni_17248	BJBX01017248.1
Acni_1144	BJBX01001144.1
Acni_32148	BJBX01032148.1
Acni_41476	BJBX01041476.1
Acni_35570	BJBX01035570.1
Acni_22056	BJBX01022056.1
Acni_12980	BJBX01012980.1
Acni_41099	BJBX01041099.1
Acni_27061	BJBX01027061.1
Acni_28354	BJBX01028354.1
Acni_36466	BJBX01036466.1
Acni_22674	BJBX01022674.1
Acni_900	BJBX01000900.1
Acni_12180	BJBX01012180.1
Acni_19823	BJBX01019823.1
Acni_28435	BJBX01028435.1
Acni_23757	BJBX01023757.1
Acni_21179	BJBX01021179.1
Acni_18981	BJBX01018981.1
Acni_15134	BJBX01015134.1
Acni_34655	BJBX01034655.1
Acni_4089	BJBX01004089.1
Acni_1633	BJBX01001633.1
Acni_22393	BJBX01022393.1
Acni_1601	BJBX01001601.1
Acni_1380	BJBX01001380.1
Acni_33499	BJBX01033499.1
Acni_30049	BJBX01030049.1
Acni_40486	BJBX01040486.1
Acni_37032	BJBX01037032.1
Acni_2533	BJBX01002533.1
Acni_38912	BJBX01038912.1
Acni_41223	BJBX01041223.1
Acni_3442	BJBX01003442.1
Acni_31693	BJBX01031693.1
Acni_41340	BJBX01041340.1
Acni_14531	BJBX01014531.1
Acni_29116	BJBX01029116.1
Acni_20972	BJBX01020972.1
Acni_33284	BJBX01033284.1
Acni_28779	BJBX01028779.1
Acni_17950	BJBX01017950.1
Acni_3595	BJBX01003595.1
Acni_30284	BJBX01030284.1
Acni_25511	BJBX01025511.1
Acni_13815	BJBX01013815.1
Acni_10198	BJBX01010198.1
Acni_23019	BJBX01023019.1
Acni_40769	BJBX01040769.1
Acni_29335	BJBX01029335.1
Acni_39131	BJBX01039131.1
Acni_6537	BJBX01006537.1
Acni_5081	BJBX01005081.1
Acni_26093	BJBX01026093.1
Acni_4684	BJBX01004684.1
Acni_7796	BJBX01007796.1
Acni_37144	BJBX01037144.1
Acni_16359	BJBX01016359.1
Acni_21667	BJBX01021667.1
Acni_36817	BJBX01036817.1
Acni_658	BJBX01000658.1
Acni_19509	BJBX01019509.1
Acni_6370	BJBX01006370.1
Acni_837	BJBX01000837.1
Acni_30123	BJBX01030123.1
Acni_4643	BJBX01004643.1
Acni_24305	BJBX01024305.1
Acni_3566	BJBX01003566.1
Acni_21815	BJBX01021815.1
Acni_20803	BJBX01020803.1
Acni_9400	BJBX01009400.1
Acni_18518	BJBX01018518.1
Acni_19499	BJBX01019499.1
Acni_44353	BJBX01044353.1
Acni_25259	BJBX01025259.1
Acni_41670	BJBX01041670.1
Acni_40984	BJBX01040984.1
Acni_22487	BJBX01022487.1
Acni_6662	BJBX01006662.1
Acni_38230	BJBX01038230.1
Acni_39817	BJBX01039817.1
Acni_17451	BJBX01017451.1
Acni_25740	BJBX01025740.1
Acni_31162	BJBX01031162.1
Acni_1316	BJBX01001316.1
Acni_33164	BJBX01033164.1
Acni_20497	BJBX01020497.1
Acni_37084	BJBX01037084.1
Acni_40145	BJBX01040145.1
Acni_32107	BJBX01032107.1
Acni_32683	BJBX01032683.1
Acni_25661	BJBX01025661.1
Acni_30647	BJBX01030647.1
Acni_27086	BJBX01027086.1
Acni_22747	BJBX01022747.1
Acni_30167	BJBX01030167.1
Acni_34677	BJBX01034677.1
Acni_2836	BJBX01002836.1
Acni_7584	BJBX01007584.1
Acni_44500	BJBX01044500.1
Acni_6415	BJBX01006415.1
Acni_18995	BJBX01018995.1
Acni_19068	BJBX01019068.1
Acni_33601	BJBX01033601.1
Acni_9513	BJBX01009513.1
Acni_9894	BJBX01009894.1
Acni_1915	BJBX01001915.1
Acni_8531	BJBX01008531.1
Acni_17864	BJBX01017864.1
Acni_23707	BJBX01023707.1
Acni_19127	BJBX01019127.1
Acni_38880	BJBX01038880.1
Acni_32744	BJBX01032744.1
Acni_31880	BJBX01031880.1
Acni_27827	BJBX01027827.1
Acni_43162	BJBX01043162.1
Acni_137	BJBX01000137.1
Acni_34274	BJBX01034274.1
Acni_8120	BJBX01008120.1
Acni_36914	BJBX01036914.1
Acni_3480	BJBX01003480.1
Acni_30506	BJBX01030506.1
Acni_20130	BJBX01020130.1
Acni_667	BJBX01000667.1
Acni_43863	BJBX01043863.1
Acni_2876	BJBX01002876.1
Acni_1538	BJBX01001538.1
Acni_15544	BJBX01015544.1
Acni_18657	BJBX01018657.1
Acni_10105	BJBX01010105.1
Acni_15329	BJBX01015329.1
Acni_21820	BJBX01021820.1
Acni_38363	BJBX01038363.1
Acni_27138	BJBX01027138.1
Acni_21328	BJBX01021328.1
Acni_2249	BJBX01002249.1
Acni_28054	BJBX01028054.1
Acni_4900	BJBX01004900.1
Acni_9657	BJBX01009657.1
Acni_775	BJBX01000775.1
Acni_1956	BJBX01001956.1
Acni_41768	BJBX01041768.1
Acni_16477	BJBX01016477.1
Acni_23012	BJBX01023012.1
Acni_21021	BJBX01021021.1
Acni_4654	BJBX01004654.1
Acni_26297	BJBX01026297.1
Acni_10721	BJBX01010721.1
Acni_6006	BJBX01006006.1
Acni_11691	BJBX01011691.1
Acni_3754	BJBX01003754.1
Acni_26747	BJBX01026747.1
Acni_44012	BJBX01044012.1
Acni_2706	BJBX01002706.1
Acni_18491	BJBX01018491.1
Acni_32876	BJBX01032876.1
Acni_36780	BJBX01036780.1
Acni_671	BJBX01000671.1
Acni_32930	BJBX01032930.1
Acni_32553	BJBX01032553.1
Acni_42799	BJBX01042799.1
Acni_19982	BJBX01019982.1
Acni_37052	BJBX01037052.1
Acni_10329	BJBX01010329.1
Acni_26511	BJBX01026511.1
Acni_17367	BJBX01017367.1
Acni_2984	BJBX01002984.1
Acni_6318	BJBX01006318.1
Acni_28616	BJBX01028616.1
Acni_4771	BJBX01004771.1
Acni_39490	BJBX01039490.1
Acni_21682	BJBX01021682.1
Acni_5135	BJBX01005135.1
Acni_23490	BJBX01023490.1
Acni_18638	BJBX01018638.1
Acni_11828	BJBX01011828.1
Acni_31325	BJBX01031325.1
Acni_42917	BJBX01042917.1
Acni_23800	BJBX01023800.1
Acni_1512	BJBX01001512.1
Acni_42009	BJBX01042009.1
Acni_21413	BJBX01021413.1
Acni_17193	BJBX01017193.1
Acni_43663	BJBX01043663.1
Acni_33864	BJBX01033864.1
Acni_30290	BJBX01030290.1
Acni_29256	BJBX01029256.1
Acni_31289	BJBX01031289.1
Acni_35516	BJBX01035516.1
Acni_32715	BJBX01032715.1
Acni_26240	BJBX01026240.1
Acni_39352	BJBX01039352.1
Acni_10177	BJBX01010177.1
Acni_25022	BJBX01025022.1
Acni_17514	BJBX01017514.1
Acni_12353	BJBX01012353.1
Acni_43105	BJBX01043105.1
Acni_18575	BJBX01018575.1
Acni_36154	BJBX01036154.1
Acni_33732	BJBX01033732.1
Acni_7823	BJBX01007823.1
Acni_26044	BJBX01026044.1
Acni_20487	BJBX01020487.1
Acni_19198	BJBX01019198.1
Acni_25822	BJBX01025822.1
Acni_38452	BJBX01038452.1
Acni_20969	BJBX01020969.1
Acni_17023	BJBX01017023.1
Acni_6601	BJBX01006601.1
Acni_44685	BJBX01044685.1
Acni_7211	BJBX01007211.1
Acni_26583	BJBX01026583.1
Acni_21521	BJBX01021521.1
Acni_17265	BJBX01017265.1
Acni_40982	BJBX01040982.1
Acni_1072	BJBX01001072.1
Acni_37378	BJBX01037378.1
Acni_29281	BJBX01029281.1
Acni_24174	BJBX01024174.1
Acni_1220	BJBX01001220.1
Acni_39435	BJBX01039435.1
Acni_2130	BJBX01002130.1
Acni_1055	BJBX01001055.1
Acni_36259	BJBX01036259.1
Acni_18969	BJBX01018969.1
Acni_17888	BJBX01017888.1
Acni_32239	BJBX01032239.1
Acni_41062	BJBX01041062.1
Acni_18834	BJBX01018834.1
Acni_17401	BJBX01017401.1
Acni_18679	BJBX01018679.1
Acni_8042	BJBX01008042.1
Acni_13068	BJBX01013068.1
Acni_8301	BJBX01008301.1
Acni_23944	BJBX01023944.1
Acni_44609	BJBX01044609.1
Acni_26235	BJBX01026235.1
Acni_31281	BJBX01031281.1
Acni_25399	BJBX01025399.1
Acni_13394	BJBX01013394.1
Acni_13724	BJBX01013724.1
Acni_14374	BJBX01014374.1
Acni_2801	BJBX01002801.1
Acni_6507	BJBX01006507.1
Acni_27925	BJBX01027925.1
Acni_12061	BJBX01012061.1
Acni_42598	BJBX01042598.1
Acni_24276	BJBX01024276.1
Acni_32672	BJBX01032672.1
Acni_21530	BJBX01021530.1
Acni_10889	BJBX01010889.1
Acni_33592	BJBX01033592.1
Acni_42484	BJBX01042484.1
Acni_10279	BJBX01010279.1
Acni_43640	BJBX01043640.1
Acni_36651	BJBX01036651.1
Acni_27851	BJBX01027851.1
Acni_18414	BJBX01018414.1
Acni_35639	BJBX01035639.1
Acni_42973	BJBX01042973.1
Acni_14920	BJBX01014920.1
Acni_19314	BJBX01019314.1
Acni_15535	BJBX01015535.1
Acni_30230	BJBX01030230.1
Acni_17509	BJBX01017509.1
Acni_37988	BJBX01037988.1
Acni_2002	BJBX01002002.1
Acni_33770	BJBX01033770.1
Acni_14852	BJBX01014852.1
Acni_44360	BJBX01044360.1
Acni_30592	BJBX01030592.1
Acni_26559	BJBX01026559.1
Acni_34566	BJBX01034566.1
Acni_36875	BJBX01036875.1
Acni_40959	BJBX01040959.1
Acni_28169	BJBX01028169.1
Acni_15625	BJBX01015625.1
Acni_26133	BJBX01026133.1
Acni_15833	BJBX01015833.1
Acni_27025	BJBX01027025.1
Acni_35008	BJBX01035008.1
Acni_14762	BJBX01014762.1
Acni_33294	BJBX01033294.1
Acni_21801	BJBX01021801.1
Acni_22326	BJBX01022326.1
Acni_26316	BJBX01026316.1
Acni_34901	BJBX01034901.1
Acni_15397	BJBX01015397.1
Acni_41261	BJBX01041261.1
Acni_5992	BJBX01005992.1
Acni_41561	BJBX01041561.1
Acni_4462	BJBX01004462.1
Acni_39324	BJBX01039324.1
Acni_8345	BJBX01008345.1
Acni_13570	BJBX01013570.1
Acni_19463	BJBX01019463.1
Acni_41718	BJBX01041718.1
Acni_16462	BJBX01016462.1
Acni_8976	BJBX01008976.1
Acni_40410	BJBX01040410.1
Acni_36409	BJBX01036409.1
Acni_1845	BJBX01001845.1
Acni_32957	BJBX01032957.1
Acni_30947	BJBX01030947.1
Acni_34552	BJBX01034552.1
Acni_44289	BJBX01044289.1
Acni_27608	BJBX01027608.1
Acni_40602	BJBX01040602.1
Acni_9546	BJBX01009546.1
Acni_24854	BJBX01024854.1
Acni_16134	BJBX01016134.1
Acni_44337	BJBX01044337.1
Acni_33331	BJBX01033331.1
Acni_6972	BJBX01006972.1
Acni_22074	BJBX01022074.1
Acni_2360	BJBX01002360.1
Acni_44969	BJBX01044969.1
Acni_2387	BJBX01002387.1
Acni_29702	BJBX01029702.1
Acni_41034	BJBX01041034.1
Acni_34255	BJBX01034255.1
Acni_18330	BJBX01018330.1
Acni_17684	BJBX01017684.1
Acni_36447	BJBX01036447.1
Acni_39091	BJBX01039091.1
Acni_17196	BJBX01017196.1
Acni_37498	BJBX01037498.1
Acni_20411	BJBX01020411.1
Acni_42877	BJBX01042877.1
Acni_17762	BJBX01017762.1
Acni_7582	BJBX01007582.1
Acni_5363	BJBX01005363.1
Acni_1022	BJBX01001022.1
Acni_33573	BJBX01033573.1
Acni_39205	BJBX01039205.1
Acni_6589	BJBX01006589.1
Acni_32711	BJBX01032711.1
Acni_34396	BJBX01034396.1
Acni_17547	BJBX01017547.1
Acni_24161	BJBX01024161.1
Acni_20854	BJBX01020854.1
Acni_6535	BJBX01006535.1
Acni_29178	BJBX01029178.1
Acni_42333	BJBX01042333.1
Acni_23989	BJBX01023989.1
Acni_43729	BJBX01043729.1
Acni_22482	BJBX01022482.1
Acni_28461	BJBX01028461.1
Acni_23966	BJBX01023966.1
Acni_42209	BJBX01042209.1
Acni_525	BJBX01000525.1
Acni_29227	BJBX01029227.1
Acni_20876	BJBX01020876.1
Acni_16312	BJBX01016312.1
Acni_42390	BJBX01042390.1
Acni_15398	BJBX01015398.1
Acni_23028	BJBX01023028.1
Acni_27691	BJBX01027691.1
Acni_41639	BJBX01041639.1
Acni_36076	BJBX01036076.1
Acni_26539	BJBX01026539.1
Acni_9041	BJBX01009041.1
Acni_14963	BJBX01014963.1
Acni_19037	BJBX01019037.1
Acni_31984	BJBX01031984.1
Acni_10697	BJBX01010697.1
Acni_5983	BJBX01005983.1
Acni_41237	BJBX01041237.1
Acni_28087	BJBX01028087.1
Acni_9901	BJBX01009901.1
Acni_43891	BJBX01043891.1
Acni_37820	BJBX01037820.1
Acni_26734	BJBX01026734.1
Acni_1421	BJBX01001421.1
Acni_7435	BJBX01007435.1
Acni_5057	BJBX01005057.1
Acni_15795	BJBX01015795.1
Acni_22346	BJBX01022346.1
Acni_8646	BJBX01008646.1
Acni_38941	BJBX01038941.1
Acni_23878	BJBX01023878.1
Acni_41779	BJBX01041779.1
Acni_30808	BJBX01030808.1
Acni_42912	BJBX01042912.1
Acni_21270	BJBX01021270.1
Acni_18018	BJBX01018018.1
Acni_9846	BJBX01009846.1
Acni_6853	BJBX01006853.1
Acni_35562	BJBX01035562.1
Acni_18879	BJBX01018879.1
Acni_3542	BJBX01003542.1
Acni_39877	BJBX01039877.1
Acni_38641	BJBX01038641.1
Acni_32175	BJBX01032175.1
Acni_22911	BJBX01022911.1
Acni_18507	BJBX01018507.1
Acni_18244	BJBX01018244.1
Acni_14125	BJBX01014125.1
Acni_9674	BJBX01009674.1
Acni_44809	BJBX01044809.1
Acni_18118	BJBX01018118.1
Acni_38690	BJBX01038690.1
Acni_41775	BJBX01041775.1
Acni_32485	BJBX01032485.1
Acni_41677	BJBX01041677.1
Acni_1905	BJBX01001905.1
Acni_12972	BJBX01012972.1
Acni_29499	BJBX01029499.1
Acni_35449	BJBX01035449.1
Acni_15646	BJBX01015646.1
Acni_10280	BJBX01010280.1
Acni_34954	BJBX01034954.1
Acni_1129	BJBX01001129.1
Acni_30836	BJBX01030836.1
Acni_27789	BJBX01027789.1
Acni_26096	BJBX01026096.1
Acni_32137	BJBX01032137.1
Acni_20561	BJBX01020561.1
Acni_19059	BJBX01019059.1
Acni_8017	BJBX01008017.1
Acni_30390	BJBX01030390.1
Acni_17741	BJBX01017741.1
Acni_30324	BJBX01030324.1
Acni_25642	BJBX01025642.1
Acni_82	BJBX01000082.1
Acni_30240	BJBX01030240.1
Acni_10304	BJBX01010304.1
Acni_36207	BJBX01036207.1
Acni_28643	BJBX01028643.1
Acni_6150	BJBX01006150.1
Acni_14063	BJBX01014063.1
Acni_2990	BJBX01002990.1
Acni_35336	BJBX01035336.1
Acni_33073	BJBX01033073.1
Acni_27376	BJBX01027376.1
Acni_23265	BJBX01023265.1
Acni_16305	BJBX01016305.1
Acni_15503	BJBX01015503.1
Acni_25086	BJBX01025086.1
Acni_26135	BJBX01026135.1
Acni_11545	BJBX01011545.1
Acni_8590	BJBX01008590.1
Acni_12525	BJBX01012525.1
Acni_15572	BJBX01015572.1
Acni_25908	BJBX01025908.1
Acni_12538	BJBX01012538.1
Acni_19999	BJBX01019999.1
Acni_13000	BJBX01013000.1
Acni_36102	BJBX01036102.1
Acni_29373	BJBX01029373.1
Acni_24130	BJBX01024130.1
Acni_29433	BJBX01029433.1
Acni_44141	BJBX01044141.1
Acni_11292	BJBX01011292.1
Acni_7797	BJBX01007797.1
Acni_25253	BJBX01025253.1
Acni_39654	BJBX01039654.1
Acni_25304	BJBX01025304.1
Acni_2518	BJBX01002518.1
Acni_35540	BJBX01035540.1
Acni_25043	BJBX01025043.1
Acni_31827	BJBX01031827.1
Acni_18208	BJBX01018208.1
Acni_31279	BJBX01031279.1
Acni_34381	BJBX01034381.1
Acni_3798	BJBX01003798.1
Acni_15888	BJBX01015888.1
Acni_23680	BJBX01023680.1
Acni_29216	BJBX01029216.1
Acni_29316	BJBX01029316.1
Acni_30632	BJBX01030632.1
Acni_17380	BJBX01017380.1
Acni_4259	BJBX01004259.1
Acni_42424	BJBX01042424.1
Acni_19349	BJBX01019349.1
Acni_30302	BJBX01030302.1
Acni_15000	BJBX01015000.1
Acni_4740	BJBX01004740.1
Acni_14257	BJBX01014257.1
Acni_44849	BJBX01044849.1
Acni_12733	BJBX01012733.1
Acni_6301	BJBX01006301.1
Acni_35220	BJBX01035220.1
Acni_34481	BJBX01034481.1
Acni_36863	BJBX01036863.1
Acni_44448	BJBX01044448.1
Acni_13991	BJBX01013991.1
Acni_10148	BJBX01010148.1
Acni_38784	BJBX01038784.1
Acni_7469	BJBX01007469.1
Acni_34112	BJBX01034112.1
Acni_35378	BJBX01035378.1
Acni_20452	BJBX01020452.1
Acni_22601	BJBX01022601.1
Acni_18824	BJBX01018824.1
Acni_27644	BJBX01027644.1
Acni_40954	BJBX01040954.1
Acni_8170	BJBX01008170.1
Acni_5180	BJBX01005180.1
Acni_4145	BJBX01004145.1
Acni_12332	BJBX01012332.1
Acni_28778	BJBX01028778.1
Acni_29113	BJBX01029113.1
Acni_19843	BJBX01019843.1
Acni_2165	BJBX01002165.1
Acni_11892	BJBX01011892.1
Acni_10384	BJBX01010384.1
Acni_25225	BJBX01025225.1
Acni_39898	BJBX01039898.1
Acni_8574	BJBX01008574.1
Acni_23290	BJBX01023290.1
Acni_43099	BJBX01043099.1
Acni_159	BJBX01000159.1
Acni_180	BJBX01000180.1
Acni_35343	BJBX01035343.1
Acni_11559	BJBX01011559.1
Acni_3088	BJBX01003088.1
Acni_3031	BJBX01003031.1
Acni_40118	BJBX01040118.1
Acni_8836	BJBX01008836.1
Acni_33170	BJBX01033170.1
Acni_29192	BJBX01029192.1
Acni_9013	BJBX01009013.1
Acni_32315	BJBX01032315.1
Acni_3625	BJBX01003625.1
Acni_21462	BJBX01021462.1
Acni_40726	BJBX01040726.1
Acni_11468	BJBX01011468.1
Acni_38619	BJBX01038619.1
Acni_36090	BJBX01036090.1
Acni_3517	BJBX01003517.1
Acni_6300	BJBX01006300.1
Acni_34512	BJBX01034512.1
Acni_32676	BJBX01032676.1
Acni_30077	BJBX01030077.1
Acni_33034	BJBX01033034.1
Acni_19572	BJBX01019572.1
Acni_16849	BJBX01016849.1
Acni_9306	BJBX01009306.1
Acni_6274	BJBX01006274.1
Acni_15873	BJBX01015873.1
Acni_9234	BJBX01009234.1
Acni_4786	BJBX01004786.1
Acni_28859	BJBX01028859.1
Acni_42958	BJBX01042958.1
Acni_41888	BJBX01041888.1
Acni_41812	BJBX01041812.1
